cert_id,profile_id,cert_name,issuer,issue_date,expiry_date,credential_url,created_at
e2db95a1-7958-da42-edd2-58a6d7e4a239,7b0d4931-4b46-d018-d583-13a38b980bd6,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-11-16,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-09-18 11:33:00
660e931c-9626-58d6-7e2e-c4c84f44dee0,97fa7837-5e8e-a0dc-e3b6-5e69f96e3423,CompTIA Security+,CompTIA,2026-03-17,2029-03-16,https://www.comptia.org/certifications/security,2026-09-14 04:32:00
526070e3-7eb4-f6a4-d3a4-123a8ca5b1d3,97fa7837-5e8e-a0dc-e3b6-5e69f96e3423,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-12-20,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-14 04:32:00
815ed840-50fc-351d-64aa-1672413b47af,9eb0f0ac-90c4-190c-9db8-c90c204224b6,Microsoft Office Specialist: Excel Associate,Microsoft,2024-10-03,,https://learn.microsoft.com/en-us/credentials/,2026-07-09 05:23:00
470cf913-57ab-e646-d32d-47985569cbda,383b78b7-01fd-cf52-183c-7e459c2a53b2,Google Data Analytics Professional Certificate,Google / Coursera,2026-01-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-03 21:32:00
37fa8ff1-cbe5-7cf8-b5dd-a2590c11e2c5,f819b861-b042-7354-b2e6-791541e70fcb,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2024-03-22,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-09-17 16:12:00
558a605e-9acb-ab08-e246-d4721287560a,a3b78509-90ff-4d35-185e-2f8c22b6f70a,Tableau Desktop Specialist,Tableau / Salesforce,2025-09-21,,https://www.tableau.com/learn/certification,2026-07-18 04:12:00
3fe3cd1b-e908-2f95-c6a8-7a78b043aaa3,ad1a3342-4606-ffb5-22b7-be694d6d184f,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-01-19,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-23 22:47:00
54b010b8-ba84-4401-29f9-9ef67b4cc58e,ad1a3342-4606-ffb5-22b7-be694d6d184f,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2026-03-15,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-23 22:47:00
b6b46efe-2820-fc5e-a701-68bd80cb1d61,8fd45c90-05fb-3d39-e89e-e0d5a827def8,Meta Front-End Developer Professional Certificate,Meta / Coursera,2026-06-23,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-08-02 00:09:00
3c372376-a72c-11d1-4138-8549e4f9f562,8fd45c90-05fb-3d39-e89e-e0d5a827def8,PCEP – Certified Entry-Level Python Programmer,Python Institute,2023-12-10,,https://pythoninstitute.org/pcep,2026-08-02 00:09:00
e7c10e21-081c-37c7-fc1c-8d79a3eda512,bdf28651-6d0e-e4cd-cf9d-308d33a4b789,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2026-06-05,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-01 13:37:00
5025b5e4-afca-8503-ccda-2283c494e7d3,83d4d84d-d66d-2f11-08c9-61c9aa182520,Google Data Analytics Professional Certificate,Google / Coursera,2025-05-19,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-10 20:43:00
f70733ba-da77-2ea9-f43a-88fc1c6ae552,63490d55-0fa4-1c0a-3c2d-252f334e2c2d,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-03-30,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-03 06:02:00
a8b0f76d-e889-195f-e491-c8d83170d852,22534acf-fdc2-a8aa-6dd1-e7ae7f5471b3,Microsoft Office Specialist: Excel Associate,Microsoft,2025-03-03,,https://learn.microsoft.com/en-us/credentials/,2026-08-08 07:19:00
5c6d8123-118e-8e51-35e5-89e2f7988d5d,2f7e5613-9158-d26c-63a9-86a6dfde183f,Cisco Certified Network Associate (CCNA),Cisco,2025-01-14,2028-01-14,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-15 08:47:00
d818f434-211a-cc54-6184-8869abd1caed,b510668a-a7ae-181d-2e71-72de851ac946,Google Data Analytics Professional Certificate,Google / Coursera,2024-12-30,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-11 12:42:00
94c48877-8c79-5c92-5aac-8247a6e09d69,9d5f0cd6-d297-c18f-0cf1-c2113f49208e,AWS Certified Cloud Practitioner,Amazon Web Services,2026-02-23,2029-02-22,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-06 11:30:00
bf856748-decd-3356-8831-f7d4a12d9d3c,9d5f0cd6-d297-c18f-0cf1-c2113f49208e,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-12-27,,https://pythoninstitute.org/pcep,2026-09-06 11:30:00
489f4216-c8f6-83b6-481d-a0f3079f7996,facb10d4-583d-7a72-82d1-953ddcd0a327,Cisco Certified Network Associate (CCNA),Cisco,2025-11-30,2028-11-29,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-14 22:07:00
c9428f70-e946-b611-e950-ad3fa249e4df,d4b982e3-d147-99e6-ef79-5d9b89cdd27f,Meta Front-End Developer Professional Certificate,Meta / Coursera,2026-06-04,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-20 01:24:00
1c9bc6a7-c62e-14b1-1c11-972bc1c088bf,d4b982e3-d147-99e6-ef79-5d9b89cdd27f,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-05-02,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-20 01:24:00
883594b4-76a5-fc6f-0dfd-602ea00626b6,4479cf8f-8858-0090-65eb-d75a5948565b,Google Data Analytics Professional Certificate,Google / Coursera,2026-03-08,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-17 23:40:00
4fe663ad-e8cf-4b07-0015-4ea21c49046f,24b7c3ce-e84b-9c93-0ac2-b4376254b5b2,Meta Front-End Developer Professional Certificate,Meta / Coursera,2026-01-02,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-08-19 21:45:00
c30aafa6-ba0c-0830-29e7-5160c5fdde94,440375ce-93e1-1f76-1440-05f8215d34c3,Elements of AI,University of Helsinki,2025-12-27,,https://www.elementsofai.com/,2026-09-08 03:34:00
e46be6eb-2c71-2af2-b15e-9e780ea339ba,98ca0a13-7156-cd7f-0031-ec13ed6f6033,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-04-16,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-02 21:42:00
0fdf8b79-1586-5e8e-e278-8fdd1c80f81e,d53abe2c-6189-adcd-a614-0868272cd154,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-11-28,,https://education.oracle.com/,2026-08-08 04:14:00
dfbf68c8-7999-fdf4-8745-f8ae47f05e52,97eaa557-ddbc-cf9c-dff2-ef91bb9b54fa,Microsoft Office Specialist: Excel Associate,Microsoft,2026-05-26,,https://learn.microsoft.com/en-us/credentials/,2026-07-02 22:59:00
ec233413-2fd8-ad07-5ad7-73b42a3652d4,97eaa557-ddbc-cf9c-dff2-ef91bb9b54fa,Docker Certified Associate,Docker / Mirantis,2025-12-18,,https://training.mirantis.com/,2026-07-02 22:59:00
36337d4d-4dbe-52dd-07b1-34689aebb2bd,a9506e9d-caf9-14e3-e3ce-6222d11883e7,Docker Certified Associate,Docker / Mirantis,2024-03-14,,https://training.mirantis.com/,2026-07-18 22:57:00
53922c03-11d3-7cd1-e0d9-f465cfc48f9f,fd8968f8-1a7d-d6c7-9ec1-b677ab201136,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-08-31,,https://pythoninstitute.org/pcep,2026-08-13 06:52:00
a34e5465-dc8a-ab63-c77f-7e8850112005,fd8968f8-1a7d-d6c7-9ec1-b677ab201136,Docker Certified Associate,Docker / Mirantis,2025-09-09,,https://training.mirantis.com/,2026-08-13 06:52:00
c4113f97-6e86-c989-8b72-45f150606a87,e43495a5-a82b-cf53-df8b-aa4cecef59d9,Google Data Analytics Professional Certificate,Google / Coursera,2024-12-28,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-05 04:36:00
bf5ba223-1256-6b65-7dde-5d6e39916f06,91a04fdb-5173-fbb4-8760-f9611ffeba0f,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-06-14,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-09 14:25:00
6aff4af7-ff8e-5475-f462-a3bbebdd2f31,91a04fdb-5173-fbb4-8760-f9611ffeba0f,Google Data Analytics Professional Certificate,Google / Coursera,2023-12-27,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-09 14:25:00
00300872-53e6-07d8-d9e9-b7a90af68686,717ffce0-0ee5-c169-d441-d403faa205b9,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2024-10-05,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-09-14 19:42:00
bc7e4832-c880-0146-9c2c-4f71ba70d14e,717ffce0-0ee5-c169-d441-d403faa205b9,Cisco Certified Network Associate (CCNA),Cisco,2024-05-29,2027-05-29,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-09-14 19:42:00
21acbe46-d84b-446f-f06a-4b4d08bc35d5,229dd392-9415-8f1b-2262-f1fe013a0ce7,Tableau Desktop Specialist,Tableau / Salesforce,2026-06-06,,https://www.tableau.com/learn/certification,2026-09-09 17:47:00
c85c9198-9f65-6978-253b-136535976a90,8e1e4b6b-2203-e883-4833-de2efc00731c,Google Data Analytics Professional Certificate,Google / Coursera,2025-01-11,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-16 15:57:00
6fe16516-f80b-2ae5-42e3-46267c023e7b,e4d19894-b9af-d0c1-572e-11fde97f9294,Docker Certified Associate,Docker / Mirantis,2026-02-04,,https://training.mirantis.com/,2026-08-22 10:15:00
efb7982a-4453-7f7f-9165-2c431f00cb3a,e4d19894-b9af-d0c1-572e-11fde97f9294,Google Data Analytics Professional Certificate,Google / Coursera,2025-07-30,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-22 10:15:00
ccf79849-439b-fda7-73ca-08c5cd03d6a8,741b12ac-edc9-afc9-9ed7-73c48bd70660,CompTIA Security+,CompTIA,2025-12-15,2028-12-14,https://www.comptia.org/certifications/security,2026-09-02 03:51:00
47b7c990-9958-ee2f-18a7-ff349a82971e,1432b09a-fd61-2018-09cd-1a24a948c5ca,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-11-10,,https://pythoninstitute.org/pcep,2026-07-25 04:50:00
a27fd28d-2167-92ff-bd42-c303a376f43a,1432b09a-fd61-2018-09cd-1a24a948c5ca,CompTIA Security+,CompTIA,2024-07-06,2027-07-06,https://www.comptia.org/certifications/security,2026-07-25 04:50:00
1863bc92-270d-f344-3724-ec1a98bb3603,bec4c5f3-cb55-bffd-9474-be84a43707ae,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-04-21,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-25 07:13:00
b082d155-1c2a-09f1-7aa0-660b95b5a037,5fb55aad-51ae-2dd2-2978-d71bc79dc87a,Meta Front-End Developer Professional Certificate,Meta / Coursera,2023-10-07,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-13 15:34:00
655a8388-a784-9d2a-c517-52d3621f6bab,4b9846e9-0121-4219-29a5-13a204bb1805,Docker Certified Associate,Docker / Mirantis,2025-10-27,,https://training.mirantis.com/,2026-07-04 00:30:00
f8379e84-ca57-d79b-2aed-6d3453cd3ee1,9a427c03-2a24-2778-4667-28b7e7474b5d,Elements of AI,University of Helsinki,2025-11-04,,https://www.elementsofai.com/,2026-07-28 02:02:00
d226cc9b-2ac1-1268-5253-3a5c67251807,8f3f7a22-cc50-5333-ee50-8b1312e7ae51,Google Data Analytics Professional Certificate,Google / Coursera,2026-06-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-26 09:47:00
885fc2f3-3b96-189c-863c-8c425ecf1c53,b5002ba1-1fe8-bf3d-a47b-3435f0fa4732,Google Data Analytics Professional Certificate,Google / Coursera,2024-06-11,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-28 21:10:00
7d89255e-a885-fd3c-ec31-5a5e02a55bf2,19919c7f-e9b8-b5af-c06c-bb4d5d0fbbe5,Docker Certified Associate,Docker / Mirantis,2025-08-19,,https://training.mirantis.com/,2026-08-08 02:47:00
c11d9046-c105-d53d-e788-6ea9d4574f59,ce3490fe-90c5-5794-a868-fb67f06a501d,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-10-13,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-08-17 16:19:00
25542cc9-134e-b07d-54eb-ece9cae13ac0,ce3490fe-90c5-5794-a868-fb67f06a501d,Docker Certified Associate,Docker / Mirantis,2026-05-13,,https://training.mirantis.com/,2026-08-17 16:19:00
ee2ad503-0d8f-b012-affe-5494d07be69d,e7726591-1c20-a76e-421e-e78381cff431,Cisco Certified Network Associate (CCNA),Cisco,2025-09-26,2028-09-25,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-09-20 08:05:00
49b35fc4-53cb-62c5-baec-824506641b86,e7726591-1c20-a76e-421e-e78381cff431,AWS Certified Cloud Practitioner,Amazon Web Services,2026-04-11,2029-04-10,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-20 08:05:00
a4757436-9a8e-44e0-5183-30babfaf15d0,f9147441-3f93-744c-a84b-d5b7f6f3c3fe,Elements of AI,University of Helsinki,2025-11-28,,https://www.elementsofai.com/,2026-09-12 16:38:00
ed6c6618-71fd-98ce-5172-f21ab1e18852,f9147441-3f93-744c-a84b-d5b7f6f3c3fe,CompTIA Security+,CompTIA,2026-05-16,2029-05-15,https://www.comptia.org/certifications/security,2026-09-12 16:38:00
1a15a274-ce97-04fe-ad35-caaf9aa0164f,417a436f-b3e0-743b-3c3f-a763e2865c43,Tableau Desktop Specialist,Tableau / Salesforce,2025-11-30,,https://www.tableau.com/learn/certification,2026-08-03 16:52:00
d534edc8-db97-d478-ff24-9f639659fed6,417a436f-b3e0-743b-3c3f-a763e2865c43,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-09-06,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-03 16:52:00
04cc69e6-8892-21ec-3f40-430f7937faf7,5c11730f-1458-b7ff-b860-bc8862b8e061,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-09-18,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-24 09:17:00
921cfb63-69f2-04a5-8399-1bc7f0666640,754c6205-86ce-c1fd-4eda-6c71c321bd4c,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-11-28,,https://education.oracle.com/,2026-09-08 01:31:00
c5379ace-5577-f8cf-a0a5-4a4ba0784d89,1e352e25-8767-2c12-b205-11e9b9a8f9ac,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-01-16,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-29 05:16:00
69a9a3b1-09fb-3e9f-07f9-a6e8a47f059f,71259d49-7b2e-f367-f853-73f549ff159c,Deep Learning Specialization,DeepLearning.AI / Coursera,2026-03-25,,https://www.coursera.org/specializations/deep-learning,2026-08-24 15:08:00
794c52f3-a7c4-1812-6a08-6661fcd6a2a2,71259d49-7b2e-f367-f853-73f549ff159c,Google Data Analytics Professional Certificate,Google / Coursera,2024-07-30,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-24 15:08:00
73d01251-3e9e-9493-c4f1-97cfa2323a88,b0ed888f-b3ee-0525-80f5-507d000288d2,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-11-16,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-01 02:20:00
e24f712f-0237-7178-668a-ff3594d5277a,61b73b85-0479-54eb-a5b9-ad5564aac593,Docker Certified Associate,Docker / Mirantis,2026-06-02,,https://training.mirantis.com/,2026-07-09 22:43:00
93266462-9926-f6d5-5852-bc37248d9206,61b73b85-0479-54eb-a5b9-ad5564aac593,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-02-27,,https://pythoninstitute.org/pcep,2026-07-09 22:43:00
657ac354-3e96-2240-d20c-cbf6c8d08e3b,ee2cc221-aa9b-2e1a-4f1f-64d910f67b4a,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2026-03-06,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-16 00:48:00
4a6e43dd-1df7-25f4-5b1d-29cc8915ab29,a9e3255f-24e6-b704-0833-cee9d49bce82,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2023-10-31,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-07-26 08:57:00
583666ba-3e68-34a4-4112-d1931f7b15ed,a9e3255f-24e6-b704-0833-cee9d49bce82,Cisco Certified Network Associate (CCNA),Cisco,2024-05-12,2027-05-12,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-26 08:57:00
131dda56-8adf-e832-84a1-1322e7cbdf2a,e0b3e3a9-0261-bf0e-04a3-7dac9efb1251,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-12-23,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-02 14:04:00
f24e203d-a97f-ec0d-34ee-a16a581f9b30,50d07078-49a8-30cf-5d49-7c3ca67a0777,AWS Certified Cloud Practitioner,Amazon Web Services,2026-03-02,2029-03-01,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-07-16 11:26:00
e7401eb8-551c-4c26-8345-d53f4b17802a,e8bd58bd-8f51-cbf7-4896-509234fd42d3,Elements of AI,University of Helsinki,2023-10-24,,https://www.elementsofai.com/,2026-09-19 04:46:00
f3716f8c-993f-e270-e736-37fa9bb2484a,e8bd58bd-8f51-cbf7-4896-509234fd42d3,Cisco Certified Network Associate (CCNA),Cisco,2025-02-27,2028-02-27,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-09-19 04:46:00
8d5720e8-185d-c2b3-b511-02ff81ee0d55,05cf5760-8f92-f2c5-a17f-48cdaa2c27cc,Cisco Certified Network Associate (CCNA),Cisco,2026-07-10,2029-07-09,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-08-20 07:37:00
cda42110-a7f3-e8fc-89f5-3030271e55e9,8080285d-6ee4-aa86-6d32-51c324e7e540,Tableau Desktop Specialist,Tableau / Salesforce,2024-07-19,,https://www.tableau.com/learn/certification,2026-09-11 18:29:00
aa438705-7cad-8172-82fc-e10b04c4f654,1d4243d4-d288-4fa5-0e9b-7207ebe275f4,CompTIA Security+,CompTIA,2026-03-20,2029-03-19,https://www.comptia.org/certifications/security,2026-09-01 01:14:00
4977f6aa-51d8-3637-2fae-1eb63f614412,afbf4cab-7d6c-06fd-c782-737dccbd9321,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-03-07,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-12 08:11:00
b95b1588-88c7-0741-57f4-75c7213eca62,9c092676-d411-70aa-8e77-a67030859e19,Machine Learning Specialization,DeepLearning.AI / Coursera,2023-11-21,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-11 22:05:00
3866869b-576f-c028-c271-cdf2f25f526f,28554418-3513-acee-1db4-cb1829ad5934,Deep Learning Specialization,DeepLearning.AI / Coursera,2024-11-21,,https://www.coursera.org/specializations/deep-learning,2026-09-01 22:13:00
093ae2c5-70ff-09e2-d87c-84e27ed26565,d86efe24-de64-4216-f6c8-b59584859998,CompTIA Security+,CompTIA,2025-03-13,2028-03-12,https://www.comptia.org/certifications/security,2026-09-20 07:39:00
08a0d7b6-c798-23d1-dcd0-e16f5bcbc408,22e62830-0584-cce1-84f3-ff1ce4a5fb3b,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-10-15,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-13 04:22:00
5d480d39-a752-3057-b3e1-1ef8ed02d386,24b5e11c-84d1-b8a1-8fcc-db0e57c1edab,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-10-07,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-01 20:02:00
182dd411-8479-776d-c997-934d3317e6e9,480fa941-464c-3592-3da5-79612bcb3245,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-10-24,,https://pythoninstitute.org/pcep,2026-09-12 11:52:00
26948549-6144-3f3b-93f0-c49b37c62be8,cdea667f-855e-346f-6d23-1032b3566dbb,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2024-05-19,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-07 19:11:00
db00d48d-0de8-a111-d43a-8a1fd7cdec4a,4dfdc3a3-f2bb-e446-1cd9-c4e98de4932b,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-09-26,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-07-03 11:12:00
c8a119e3-f655-bab6-4f7c-5750472243d1,7e591618-db29-bc17-a484-b5e5fdd673d0,CompTIA Security+,CompTIA,2026-02-11,2029-02-10,https://www.comptia.org/certifications/security,2026-07-03 12:20:00
9f0bf63c-657f-2d31-a7e4-c61dc670f484,0c16b403-400f-326e-ded6-d3e2d6d42692,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-02-13,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-03 05:13:00
8d3d5b48-5e98-8aa4-fd6d-369bc70e073b,0c16b403-400f-326e-ded6-d3e2d6d42692,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-06-14,,https://education.oracle.com/,2026-08-03 05:13:00
c122030b-fa38-1a63-fbbe-79fd928d1ced,62869784-4b28-9950-8f6d-467f5192982a,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-11-02,,https://pythoninstitute.org/pcep,2026-09-18 23:23:00
ccba5b34-75c8-f71e-6e3b-72978d762d5e,b16f558d-7f63-5bc3-4811-9222d7f079f1,Google Data Analytics Professional Certificate,Google / Coursera,2024-07-24,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-28 14:03:00
3712418b-d698-9bc0-b43e-73001aa9cc47,b16f558d-7f63-5bc3-4811-9222d7f079f1,CompTIA Security+,CompTIA,2026-04-26,2029-04-25,https://www.comptia.org/certifications/security,2026-07-28 14:03:00
aba59fcc-8d8b-e4b5-83ae-b62c18f2080f,6fb40e52-f452-935f-7355-e26076cd6233,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-12-15,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-09-06 09:24:00
5fa016b3-b4fc-c731-4378-de90a3e7e5a7,3ce6bdff-0203-2f47-a92c-b7367d7364d3,Microsoft Office Specialist: Excel Associate,Microsoft,2024-06-06,,https://learn.microsoft.com/en-us/credentials/,2026-09-06 14:39:00
ee2046b4-0101-5d26-f8a8-d6e73cf5304e,d57b9cfb-d86f-6857-ece2-dda1d85f60ad,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-04-12,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-19 00:55:00
84408026-6d36-51d6-3601-7534b54a0bf5,d57b9cfb-d86f-6857-ece2-dda1d85f60ad,Meta Front-End Developer Professional Certificate,Meta / Coursera,2026-07-03,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-19 00:55:00
d36a55e7-2c28-8fd2-c64d-8b62a0a4fcd3,75f76206-9b20-a7f3-53fe-9068af098dfc,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2025-09-02,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-08-21 11:08:00
e3190dab-3b7e-50ab-3e8c-33f12770bc59,dd9a2f99-b4bf-4d91-7f6d-e6dc318467e4,AWS Certified Cloud Practitioner,Amazon Web Services,2026-04-19,2029-04-18,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-30 07:30:00
1d838740-f07c-a39b-1f9e-de5f395f9e65,1276a940-39f5-788e-f6c3-da63c9581ab0,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-02-28,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-26 13:05:00
b2c504fc-6ff1-6777-fdcc-08dae380fc78,1276a940-39f5-788e-f6c3-da63c9581ab0,Google Data Analytics Professional Certificate,Google / Coursera,2025-04-22,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-26 13:05:00
d11feb3c-f1ee-dafe-21fa-e64a58a2cdca,1a6bfe25-6208-9bd1-cb58-1275e8ddbb07,Meta Front-End Developer Professional Certificate,Meta / Coursera,2024-04-07,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-17 00:47:00
2240fa2a-a71b-8413-5bb5-785329f2eebc,a620adbd-c2af-674d-ad45-26fe13889931,Tableau Desktop Specialist,Tableau / Salesforce,2026-02-26,,https://www.tableau.com/learn/certification,2026-09-12 22:34:00
8bff4963-7646-87b8-e7c3-9505b04b1b5f,e52b3031-fd88-d2b2-d5c9-467a570e0a69,AWS Certified Cloud Practitioner,Amazon Web Services,2023-09-25,2026-09-24,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-07 08:17:00
f9061d2f-ad3a-17e2-613f-ba4e46f00f0e,ee186863-a05d-8d45-8e53-ec9582918610,Google Data Analytics Professional Certificate,Google / Coursera,2025-10-08,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-14 16:11:00
bcb04a4f-a31c-0376-92c7-0c140e083b78,c6454299-4ab4-ed93-46d1-fb8588f70104,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2023-10-10,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-14 01:44:00
6ec2140a-e7c1-1dcd-0c36-6dfd14883771,d5e7e9ea-a1d0-45b4-a5c6-8266e688cdec,Meta Front-End Developer Professional Certificate,Meta / Coursera,2023-11-15,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-05 15:08:00
c0f2cdb8-ec04-c29f-64af-faf197d660d6,d5e7e9ea-a1d0-45b4-a5c6-8266e688cdec,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-10-24,,https://pythoninstitute.org/pcep,2026-09-05 15:08:00
776bb5f1-290d-10a7-bf4f-e00cf911561c,1f529306-2708-eff8-8d70-5c4eb0afacac,Deep Learning Specialization,DeepLearning.AI / Coursera,2024-11-25,,https://www.coursera.org/specializations/deep-learning,2026-08-08 22:22:00
6a3e1108-63a9-be83-4dd8-9a3e44611ff6,1f529306-2708-eff8-8d70-5c4eb0afacac,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2024-04-23,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-08 22:22:00
14370899-14f6-4bca-5c0b-a9f6d438c97b,538c6a37-52c8-5fb9-4cca-ae7adc856fc7,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-11-13,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-21 06:23:00
4a73ed7b-7187-26a9-ab56-7a77dc359771,88dc53f8-0ab4-10ac-5b4e-d963ca8d20b6,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-09-22,,https://pythoninstitute.org/pcep,2026-09-12 18:25:00
