student_skill_id,profile_id,skill_name,proficiency_level,evidence_type,evidence_notes,added_at
eb59d057-2876-d508-da53-be509dd838ea,5e8f972e-4d59-3c14-82db-34f352c3c305,Cloud Computing,intermediate,"{""certification"",""coursework""}",,2026-07-30 01:17:00
e57e0377-ad61-620f-b9d9-79bff3051e8d,5e8f972e-4d59-3c14-82db-34f352c3c305,Communication,beginner,"{""coursework""}",,2026-07-30 01:17:00
55aaede7-619a-c7cb-8633-296d356e6aea,5e8f972e-4d59-3c14-82db-34f352c3c305,Docker,intermediate,"{""coursework""}",,2026-07-30 01:17:00
ed31a097-6d25-ac25-97f3-a5deb14526b0,5e8f972e-4d59-3c14-82db-34f352c3c305,Git,beginner,"{""coursework""}",,2026-07-30 01:17:00
f33ab2c9-f9d1-475d-15c3-1c86daec9713,5e8f972e-4d59-3c14-82db-34f352c3c305,Linux,intermediate,"{""coursework""}",,2026-07-30 01:17:00
0a9ae42f-b8cc-4959-8ae0-52d357656ec2,5e8f972e-4d59-3c14-82db-34f352c3c305,SQL,intermediate,"{""coursework""}",,2026-07-30 01:17:00
da798e97-b612-875d-8e9e-ed95d47e2d34,5e8f972e-4d59-3c14-82db-34f352c3c305,Teamwork,intermediate,"{""coursework""}",,2026-07-30 01:17:00
c6f4fa2b-7fa7-0f78-28cb-d42e84aa3fa6,f1982abd-927a-08aa-1ccd-29c6b52de69a,Communication,beginner,"{""coursework""}",,2026-07-21 01:26:00
8fcf4d2a-4cd3-f6ad-1da5-a774cb17f774,f1982abd-927a-08aa-1ccd-29c6b52de69a,Docker,intermediate,"{""certification"",""coursework""}",,2026-07-21 01:26:00
05644530-8e6c-3463-f6ea-19835e7cf1c2,f1982abd-927a-08aa-1ccd-29c6b52de69a,Leadership,beginner,"{""coursework""}",,2026-07-21 01:26:00
c921fee8-abd1-6c63-7fcc-a09e91492453,f1982abd-927a-08aa-1ccd-29c6b52de69a,Time Management,beginner,"{""coursework""}",,2026-07-21 01:26:00
6435032e-77af-e93a-c96c-677ca68ae8fb,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Data Analysis,intermediate,"{""coursework""}",,2026-07-19 06:18:00
75805d15-dd94-753b-1f1a-8d9540673e2d,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Data Visualisation,advanced,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-07-19 06:18:00
cbe9a2ee-077f-f307-09aa-8df1528bd2de,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Excel,advanced,"{""project"",""internship""}",Applied in project work.,2026-07-19 06:18:00
c1fd6735-590d-910f-7508-128ddee6d93e,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Leadership,advanced,"{""coursework""}",,2026-07-19 06:18:00
e16d8a59-8971-42bc-be1a-45f7b5da12a4,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Machine Learning,intermediate,"{""coursework""}",,2026-07-19 06:18:00
81c471e0-2dd4-36d0-401b-9ca18db8884f,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Power BI,advanced,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-07-19 06:18:00
6fd22e3d-74e0-b03c-5cd2-abe05e231bc6,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Problem Solving,beginner,"{""coursework""}",,2026-07-19 06:18:00
6ef7ccbb-0bb5-aa87-cc94-e34e7b72ae6d,45553ab3-433d-3d6a-0bf0-7d81e338cce9,Statistical Analysis,beginner,"{""coursework""}",,2026-07-19 06:18:00
be347890-1895-d9de-6a39-9b7f37577987,1e08b398-dd37-ef7c-9610-da6e4ca50346,Git,beginner,"{""coursework""}",,2026-07-20 12:46:00
2612a304-09ce-2544-8a2a-e5858f31bafd,1e08b398-dd37-ef7c-9610-da6e4ca50346,Leadership,beginner,"{""internship"",""coursework""}",Used during internship.,2026-07-20 12:46:00
dfffa5f2-6747-4de3-d993-373611e29315,1e08b398-dd37-ef7c-9610-da6e4ca50346,Problem Solving,beginner,"{""coursework""}",,2026-07-20 12:46:00
a75d83ea-bc37-aa1a-0c19-962cb7ba1b36,1e08b398-dd37-ef7c-9610-da6e4ca50346,React,beginner,"{""internship""}",Used during internship.,2026-07-20 12:46:00
5648f953-ed54-fcd5-5f25-36d8e6ca93e2,1e08b398-dd37-ef7c-9610-da6e4ca50346,Teamwork,intermediate,"{""internship"",""coursework""}",Used during internship.,2026-07-20 12:46:00
4985b1e5-83e9-0210-4af9-bb068a37b9f4,e03eeb6f-67e7-0efb-9292-057ffb894819,Azure,beginner,"{""coursework""}",,2026-08-19 10:51:00
da05bca7-3da8-2745-f659-6d4af7b87e9e,e03eeb6f-67e7-0efb-9292-057ffb894819,Git,beginner,"{""coursework""}",,2026-08-19 10:51:00
017d252d-c1a7-db2d-06fe-7832f4644ddd,e03eeb6f-67e7-0efb-9292-057ffb894819,Leadership,beginner,"{""coursework""}",,2026-08-19 10:51:00
cfda8ed8-b399-9f2b-39a3-1c1e0fddc43b,e03eeb6f-67e7-0efb-9292-057ffb894819,Linux,beginner,"{""project"",""coursework""}",Applied in project work.,2026-08-19 10:51:00
b2418dea-9bf5-dd77-889f-6264b57bccf1,e03eeb6f-67e7-0efb-9292-057ffb894819,Problem Solving,beginner,"{""project"",""coursework""}",Applied in project work.,2026-08-19 10:51:00
09c4489b-e338-b6c3-7f1a-8f72a0f387e9,e03eeb6f-67e7-0efb-9292-057ffb894819,Teamwork,beginner,"{""project""}",Applied in project work.,2026-08-19 10:51:00
d79b30c4-51d1-7e79-12ad-e8365c58b2b2,f27c75ed-d491-4931-a2ad-03d60d0a5493,AWS,intermediate,"{""coursework""}",,2026-07-08 17:58:00
14a38eee-77d6-6316-40bd-884f2831392b,f27c75ed-d491-4931-a2ad-03d60d0a5493,C++,intermediate,"{""coursework""}",,2026-07-08 17:58:00
7956f953-8298-d8db-8d88-15b0700e0602,f27c75ed-d491-4931-a2ad-03d60d0a5493,Cloud Computing,intermediate,"{""coursework""}",,2026-07-08 17:58:00
3550cc71-1f40-f37f-5c87-91c3b834af7f,f27c75ed-d491-4931-a2ad-03d60d0a5493,Git,intermediate,"{""coursework""}",,2026-07-08 17:58:00
1ed02b04-b10e-7dd6-bf05-413e9f531cc0,f27c75ed-d491-4931-a2ad-03d60d0a5493,JavaScript,intermediate,"{""project""}",Applied in project work.,2026-07-08 17:58:00
17b3da76-bfa8-0526-5bde-0066064679bc,f27c75ed-d491-4931-a2ad-03d60d0a5493,Linux,intermediate,"{""coursework""}",,2026-07-08 17:58:00
f7c001ef-05a6-19ff-208e-932c1a116f3b,f27c75ed-d491-4931-a2ad-03d60d0a5493,Machine Learning,intermediate,"{""project""}",Applied in project work.,2026-07-08 17:58:00
fa3fbc7b-0aad-cf98-ecce-9751a1c77ea1,f27c75ed-d491-4931-a2ad-03d60d0a5493,Problem Solving,intermediate,"{""coursework""}",,2026-07-08 17:58:00
54cadef0-1157-c4b6-5fa9-9c60fa37e81c,f27c75ed-d491-4931-a2ad-03d60d0a5493,Python,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-08 17:58:00
276e2b7e-c58d-47b3-cd5e-2b77375d6f24,f27c75ed-d491-4931-a2ad-03d60d0a5493,React,beginner,"{""project"",""coursework""}",Applied in project work.,2026-07-08 17:58:00
c8db2501-2538-e26c-9ffd-db82b33d83d7,f27c75ed-d491-4931-a2ad-03d60d0a5493,Time Management,beginner,"{""coursework""}",,2026-07-08 17:58:00
62f73ff7-91eb-586a-a952-78e41a887675,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,AWS,intermediate,"{""certification""}",,2026-08-22 15:46:00
274fb207-a8b1-ca19-b6b5-81afb9eda241,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Azure,intermediate,"{""coursework""}",,2026-08-22 15:46:00
c738e97e-0635-4d06-0179-fea4422d6d4a,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Cloud Computing,advanced,"{""certification"",""coursework""}",,2026-08-22 15:46:00
6dc1fead-6129-296b-edca-e4f16f7e0375,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Communication,intermediate,"{""coursework""}",,2026-08-22 15:46:00
7fe8b570-cfd0-da66-0a44-4a9f77a11b8e,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Docker,intermediate,"{""coursework""}",,2026-08-22 15:46:00
bbd3361d-7a04-8ced-5081-a40076cfd5b6,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Flask,intermediate,"{""project""}",Applied in project work.,2026-08-22 15:46:00
33d97b3b-6d37-00eb-f3ce-1b5a6b2084a7,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Git,advanced,"{""coursework""}",,2026-08-22 15:46:00
87a88faa-318b-508c-7c4b-c7e7fedd5c98,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Leadership,intermediate,"{""coursework""}",,2026-08-22 15:46:00
f9e1c6cb-869e-d41b-c64e-1c628e045196,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Linux,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-22 15:46:00
07901a35-75dc-631e-9072-0cd70b0ca79c,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Machine Learning,advanced,"{""project"",""certification""}",Applied in project work.,2026-08-22 15:46:00
8ac1002a-94ae-96bf-fe40-6b97cc118610,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Problem Solving,advanced,"{""coursework""}",,2026-08-22 15:46:00
196a202c-5ca7-e998-777a-7939affae738,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Python,intermediate,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-08-22 15:46:00
1ab43b62-237b-db3a-656b-a154ec14c5bb,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Research Skills,advanced,"{""project""}",Applied in project work.,2026-08-22 15:46:00
e6b875df-d458-61d7-a7f8-c2d4cbcb7fe9,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,SQL,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-22 15:46:00
8703cc53-75dc-654f-675d-24cb3028c1de,3422bb5a-d9cc-21d2-2d9c-60cd5ea03d42,Time Management,intermediate,"{""coursework""}",,2026-08-22 15:46:00
6a3ee1e1-ba25-30b4-bf68-e6086c28cbbf,e877770e-ae51-9a9b-8113-2981caedf979,Communication,beginner,"{""coursework""}",,2026-09-14 10:36:00
a2aa7f9a-79fe-3183-93f5-4676e2572729,e877770e-ae51-9a9b-8113-2981caedf979,Docker,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-09-14 10:36:00
87fd018e-0638-4ca8-a3ed-aaf938fa6094,e877770e-ae51-9a9b-8113-2981caedf979,FastAPI,advanced,"{""project""}",Applied in project work.,2026-09-14 10:36:00
2c484912-8627-5aaa-71f4-2468362e84f3,e877770e-ae51-9a9b-8113-2981caedf979,Git,beginner,"{""project"",""coursework""}",Applied in project work.,2026-09-14 10:36:00
b4bef407-559d-1417-c6a4-1868a475516b,e877770e-ae51-9a9b-8113-2981caedf979,Java,beginner,"{""coursework""}",,2026-09-14 10:36:00
dfdeb8fe-e079-a4ca-bc25-de4b6b13a06f,e877770e-ae51-9a9b-8113-2981caedf979,Leadership,intermediate,"{""coursework""}",,2026-09-14 10:36:00
fe323af0-498e-8829-05eb-7c547f1a1298,e877770e-ae51-9a9b-8113-2981caedf979,Machine Learning,intermediate,"{""certification""}",,2026-09-14 10:36:00
a2f8758c-f351-1ee5-8a5f-050e7c928d60,e877770e-ae51-9a9b-8113-2981caedf979,Node.js,beginner,"{""project""}",Applied in project work.,2026-09-14 10:36:00
3345fa1b-708a-3515-bbe7-450ca1b9b7ee,e877770e-ae51-9a9b-8113-2981caedf979,Problem Solving,advanced,"{""coursework""}",,2026-09-14 10:36:00
7a5f8a17-d73a-2d0b-1e93-bbfaf8702c7b,e877770e-ae51-9a9b-8113-2981caedf979,Python,intermediate,"{""project"",""certification""}",Applied in project work.,2026-09-14 10:36:00
45254f32-2334-dd39-fb70-78bd6340254d,e877770e-ae51-9a9b-8113-2981caedf979,React,intermediate,"{""coursework""}",,2026-09-14 10:36:00
d5c6f363-3246-d48a-3f0a-5c9f40851dba,e877770e-ae51-9a9b-8113-2981caedf979,SQL,beginner,"{""project"",""coursework""}",Applied in project work.,2026-09-14 10:36:00
3bbf056b-ed85-612a-ec95-763eb79efcb6,6f488673-6893-9da2-7a43-84199ddd7ecc,Data Visualisation,intermediate,"{""certification"",""coursework""}",,2026-07-03 00:02:00
37f8373a-868e-a928-899c-a7afabc163b1,6f488673-6893-9da2-7a43-84199ddd7ecc,Flask,intermediate,"{""coursework""}",,2026-07-03 00:02:00
c028e9ff-aa99-c64c-8950-eeb1d595bdbf,6f488673-6893-9da2-7a43-84199ddd7ecc,Git,beginner,"{""coursework""}",,2026-07-03 00:02:00
5bafd14f-27b6-f261-2348-9c1063e9316e,6f488673-6893-9da2-7a43-84199ddd7ecc,JavaScript,intermediate,"{""project""}",Applied in project work.,2026-07-03 00:02:00
902089b9-2fcc-9e22-6bd8-357fbd5917bb,6f488673-6893-9da2-7a43-84199ddd7ecc,Node.js,intermediate,"{""coursework""}",,2026-07-03 00:02:00
0f761580-163d-8b82-fba3-08676e444d7d,6f488673-6893-9da2-7a43-84199ddd7ecc,Power BI,advanced,"{""certification"",""coursework""}",,2026-07-03 00:02:00
8f3f5876-0d43-240a-8dfc-fcefa4346ef7,6f488673-6893-9da2-7a43-84199ddd7ecc,Problem Solving,beginner,"{""coursework""}",,2026-07-03 00:02:00
ed11f765-a6dd-e2aa-7d98-c83c3365bd5e,6f488673-6893-9da2-7a43-84199ddd7ecc,React,advanced,"{""project""}",Applied in project work.,2026-07-03 00:02:00
7b25706b-2549-e09b-6911-31412932cfea,6f488673-6893-9da2-7a43-84199ddd7ecc,SQL,intermediate,"{""coursework""}",,2026-07-03 00:02:00
66170439-a5c4-564a-010a-8a915d9a1711,6f488673-6893-9da2-7a43-84199ddd7ecc,Teamwork,advanced,"{""coursework""}",,2026-07-03 00:02:00
490dea5e-dc9d-41e7-699f-8b056d8e8aea,6f488673-6893-9da2-7a43-84199ddd7ecc,Time Management,intermediate,"{""coursework""}",,2026-07-03 00:02:00
4f637747-3ec5-62fe-41da-29b3c9ffb6a0,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Data Visualisation,beginner,"{""project"",""coursework""}",Applied in project work.,2026-09-14 20:01:00
abe594e1-c345-f317-4e7d-b439a577d497,98e81d6f-0c05-5bb3-01a0-78f51565fe66,FastAPI,intermediate,"{""project""}",Applied in project work.,2026-09-14 20:01:00
0f9552b5-5b2b-79d3-ea1f-506aaf9190b2,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Flask,intermediate,"{""coursework""}",,2026-09-14 20:01:00
7fc4318c-48d1-9469-3145-4d09f920b0cf,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Git,intermediate,"{""project""}",Applied in project work.,2026-09-14 20:01:00
03cec54a-6947-af8e-fef7-c9a814e9e10a,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Java,intermediate,"{""project"",""certification""}",Applied in project work.,2026-09-14 20:01:00
e0914476-92b1-00e6-b37c-8bb85fbf0670,98e81d6f-0c05-5bb3-01a0-78f51565fe66,JavaScript,beginner,"{""coursework""}",,2026-09-14 20:01:00
b89f1b65-8998-985b-8ca7-b9d9f43435b2,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Leadership,beginner,"{""coursework""}",,2026-09-14 20:01:00
e6778e35-a3aa-2afd-9979-337b5bf14572,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Node.js,beginner,"{""coursework""}",,2026-09-14 20:01:00
42a4f2fe-0f30-89e8-2ff2-8e9dbd20647e,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Python,advanced,"{""project""}",Applied in project work.,2026-09-14 20:01:00
52b9cd7b-e1b0-c8e7-5821-c044ac50a7cb,98e81d6f-0c05-5bb3-01a0-78f51565fe66,SQL,intermediate,"{""project""}",Applied in project work.,2026-09-14 20:01:00
2a291267-eabb-0b14-d72c-ad7ac8d7fee6,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Tableau,intermediate,"{""coursework""}",,2026-09-14 20:01:00
19561791-dcbb-2fa3-ce4a-73240cbb5bb9,98e81d6f-0c05-5bb3-01a0-78f51565fe66,Teamwork,beginner,"{""coursework""}",,2026-09-14 20:01:00
98b0119a-083d-b4f0-0593-95711310e902,4b7f5fa6-477c-f98d-b474-d20a753e7a37,Data Analysis,beginner,"{""coursework""}",,2026-09-15 08:58:00
2a4049d2-8203-3ec2-9d15-76172c7a5163,4b7f5fa6-477c-f98d-b474-d20a753e7a37,Problem Solving,beginner,"{""coursework""}",,2026-09-15 08:58:00
f98473b6-7eeb-d53d-c4a6-9bc743382b8f,7847074d-9abc-d9bf-f5dd-342259415c99,AWS,intermediate,"{""coursework""}",,2026-07-07 15:08:00
76e2e392-c468-30a5-37a8-245995686452,7847074d-9abc-d9bf-f5dd-342259415c99,Deep Learning,intermediate,"{""project""}",Applied in project work.,2026-07-07 15:08:00
71a69b82-073c-002f-db11-60425eb330dd,7847074d-9abc-d9bf-f5dd-342259415c99,Docker,intermediate,"{""project""}",Applied in project work.,2026-07-07 15:08:00
b8b664a7-a533-559d-f26e-b8385efb9d99,7847074d-9abc-d9bf-f5dd-342259415c99,FastAPI,intermediate,"{""coursework""}",,2026-07-07 15:08:00
719be0ca-2f7d-1391-37a1-d11dab31f518,7847074d-9abc-d9bf-f5dd-342259415c99,Flask,intermediate,"{""coursework""}",,2026-07-07 15:08:00
a822323a-b6bb-3b94-415f-f8eaee823f36,7847074d-9abc-d9bf-f5dd-342259415c99,Git,intermediate,"{""coursework""}",,2026-07-07 15:08:00
2725ef9e-73f8-11c8-55af-91976d6ae8ce,7847074d-9abc-d9bf-f5dd-342259415c99,Java,intermediate,"{""coursework""}",,2026-07-07 15:08:00
86787aa8-9b3a-f389-7efb-f9d8c4dcd45e,7847074d-9abc-d9bf-f5dd-342259415c99,Leadership,intermediate,"{""coursework""}",,2026-07-07 15:08:00
ca887add-ffad-dc07-9f1b-66d1836fc338,7847074d-9abc-d9bf-f5dd-342259415c99,Linux,intermediate,"{""coursework""}",,2026-07-07 15:08:00
9ab12a4c-70e0-bae3-3dda-9fcaa40abcce,7847074d-9abc-d9bf-f5dd-342259415c99,Machine Learning,intermediate,"{""certification""}",,2026-07-07 15:08:00
a6da3e79-f874-3719-b34b-5f0729bfc0ce,7847074d-9abc-d9bf-f5dd-342259415c99,Node.js,intermediate,"{""project""}",Applied in project work.,2026-07-07 15:08:00
d5f72b51-6f45-c0df-9f28-bff696c347fd,7847074d-9abc-d9bf-f5dd-342259415c99,Problem Solving,intermediate,"{""coursework""}",,2026-07-07 15:08:00
5ca8aa69-4cf0-4e09-84e8-e640cf8e0248,7847074d-9abc-d9bf-f5dd-342259415c99,Python,intermediate,"{""project"",""certification""}",Applied in project work.,2026-07-07 15:08:00
ce76b4db-adc9-f4e3-ddca-24851b8d9838,7847074d-9abc-d9bf-f5dd-342259415c99,SQL,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-07 15:08:00
f91cafb9-73ce-ca7e-5cc1-23c1ea1b6457,7847074d-9abc-d9bf-f5dd-342259415c99,Teamwork,intermediate,"{""coursework""}",,2026-07-07 15:08:00
2a6359f3-86fd-a633-2753-1e5c91965133,7847074d-9abc-d9bf-f5dd-342259415c99,Time Management,beginner,"{""coursework""}",,2026-07-07 15:08:00
7ef608c6-e31a-790d-373c-6cc6e67ca10d,da2de42e-7242-e3dd-48b8-2b0aedb36225,Azure,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-17 06:56:00
77b8d504-8e68-ee7d-baed-5fcb2bacbdbd,da2de42e-7242-e3dd-48b8-2b0aedb36225,Cloud Computing,beginner,"{""project""}",Applied in project work.,2026-08-17 06:56:00
2af2a2f4-af04-a01e-d3fb-4469e82835ed,da2de42e-7242-e3dd-48b8-2b0aedb36225,Data Analysis,intermediate,"{""certification""}",,2026-08-17 06:56:00
62824085-cb1f-4c06-d7b0-f9ccacef1584,da2de42e-7242-e3dd-48b8-2b0aedb36225,Docker,advanced,"{""project""}",Applied in project work.,2026-08-17 06:56:00
83ff70d6-e92c-0550-652d-48762dd205e6,da2de42e-7242-e3dd-48b8-2b0aedb36225,JavaScript,beginner,"{""coursework""}",,2026-08-17 06:56:00
5910d841-e1bb-c4b6-bf32-3f9213a353cf,da2de42e-7242-e3dd-48b8-2b0aedb36225,Leadership,beginner,"{""coursework""}",,2026-08-17 06:56:00
34d70475-cb0f-b554-c278-9b0f4299057d,da2de42e-7242-e3dd-48b8-2b0aedb36225,Node.js,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-17 06:56:00
9a437632-7231-6218-533e-721871c8fb57,da2de42e-7242-e3dd-48b8-2b0aedb36225,Problem Solving,intermediate,"{""coursework""}",,2026-08-17 06:56:00
a6a866c3-dc72-0e63-4f7b-afa018d6adc4,da2de42e-7242-e3dd-48b8-2b0aedb36225,Python,intermediate,"{""coursework""}",,2026-08-17 06:56:00
97fdb7b5-1d73-61ee-cc9e-3c75c8729915,da2de42e-7242-e3dd-48b8-2b0aedb36225,R,intermediate,"{""certification"",""coursework""}",,2026-08-17 06:56:00
50c9738a-4529-982c-a8e6-00746027ddc3,da2de42e-7242-e3dd-48b8-2b0aedb36225,SQL,intermediate,"{""project"",""certification""}",Applied in project work.,2026-08-17 06:56:00
2d01eecc-6265-afa4-a6d2-8573c34b41d1,da2de42e-7242-e3dd-48b8-2b0aedb36225,Tableau,beginner,"{""certification""}",,2026-08-17 06:56:00
4727f854-8d88-7c1e-33d7-9079ab4c3829,da2de42e-7242-e3dd-48b8-2b0aedb36225,Teamwork,beginner,"{""coursework""}",,2026-08-17 06:56:00
7e3fdc23-c454-9a11-241f-94dbd42449cf,da2de42e-7242-e3dd-48b8-2b0aedb36225,Time Management,beginner,"{""coursework""}",,2026-08-17 06:56:00
b9feb1ce-cd40-3fa3-c097-9de5cad267b4,0f0cffa1-71d7-c324-a5a5-8349016b0531,Cloud Computing,beginner,"{""coursework""}",,2026-07-20 20:55:00
c88e4acb-9ca9-4273-0df4-b8cb3e60af64,0f0cffa1-71d7-c324-a5a5-8349016b0531,Communication,intermediate,"{""coursework""}",,2026-07-20 20:55:00
b3f615e4-4f84-b526-1e06-009c2f91d5e0,0f0cffa1-71d7-c324-a5a5-8349016b0531,Docker,advanced,"{""certification"",""coursework""}",,2026-07-20 20:55:00
d67dcfed-6b0c-b67f-dd22-f1cf05ff3f3b,0f0cffa1-71d7-c324-a5a5-8349016b0531,Flask,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-20 20:55:00
e5b96b5e-d663-4906-d98a-27753865ab28,0f0cffa1-71d7-c324-a5a5-8349016b0531,Linux,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-20 20:55:00
033fd3c3-ca5f-875b-d5d8-e0bdd61bb866,0f0cffa1-71d7-c324-a5a5-8349016b0531,Machine Learning,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-20 20:55:00
000494cd-98ae-63f5-8b0d-57732a37e66a,0f0cffa1-71d7-c324-a5a5-8349016b0531,Problem Solving,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-20 20:55:00
a28bc59f-11ff-4d56-8737-25cfb597693f,0f0cffa1-71d7-c324-a5a5-8349016b0531,Python,beginner,"{""project""}",Applied in project work.,2026-07-20 20:55:00
cd970b02-9354-0737-ef3e-e8550ffa2017,0f0cffa1-71d7-c324-a5a5-8349016b0531,SQL,intermediate,"{""project""}",Applied in project work.,2026-07-20 20:55:00
0e60fb33-de1e-af35-5a03-90411c86d338,0f0cffa1-71d7-c324-a5a5-8349016b0531,Teamwork,advanced,"{""project""}",Applied in project work.,2026-07-20 20:55:00
167d4184-a86a-058f-ba11-169426c1549a,0f00aaa8-9380-8821-54e7-b6000ec41539,Data Analysis,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-13 06:50:00
10ee358e-f791-645d-859a-1a8dbb5c1b94,0f00aaa8-9380-8821-54e7-b6000ec41539,Data Visualisation,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-13 06:50:00
88e2bfe7-e802-e289-28cd-2b4d8923bc95,0f00aaa8-9380-8821-54e7-b6000ec41539,Excel,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-13 06:50:00
a47ed9ff-9bef-b06b-f02d-f5754eff7434,0f00aaa8-9380-8821-54e7-b6000ec41539,Linux,advanced,"{""certification"",""internship"",""coursework""}",Used during internship.,2026-09-13 06:50:00
1e782114-d027-2f86-cfa6-36f8cbba9500,0f00aaa8-9380-8821-54e7-b6000ec41539,Machine Learning,advanced,"{""coursework""}",,2026-09-13 06:50:00
474f606b-9161-d089-0e51-dca653782b7c,0f00aaa8-9380-8821-54e7-b6000ec41539,Power BI,intermediate,"{""project""}",Applied in project work.,2026-09-13 06:50:00
c859c0eb-cf6b-fd37-a9f6-05ed2aec7576,0f00aaa8-9380-8821-54e7-b6000ec41539,Problem Solving,advanced,"{""certification"",""internship""}",Used during internship.,2026-09-13 06:50:00
781c695a-3c5e-0874-a380-e9ba68873634,0f00aaa8-9380-8821-54e7-b6000ec41539,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-13 06:50:00
1e3fdf12-3903-9fb3-cbda-c20c15f68117,0f00aaa8-9380-8821-54e7-b6000ec41539,R,advanced,"{""coursework""}",,2026-09-13 06:50:00
13166bfc-ba24-e92b-833d-842b1b3073cb,0f00aaa8-9380-8821-54e7-b6000ec41539,SQL,advanced,"{""project""}",Applied in project work.,2026-09-13 06:50:00
cda6fa31-9488-f45b-cea1-51636196cc53,0f00aaa8-9380-8821-54e7-b6000ec41539,Statistical Analysis,advanced,"{""project""}",Applied in project work.,2026-09-13 06:50:00
bbd11f4b-6ea5-3d7b-4dca-04c10c54254c,0f00aaa8-9380-8821-54e7-b6000ec41539,Teamwork,advanced,"{""internship"",""coursework""}",Used during internship.,2026-09-13 06:50:00
8519d0eb-c94f-ff2e-bf15-047b10831398,e8649a16-4145-0000-9dc1-127139056a43,AI Literacy,intermediate,"{""coursework""}",,2026-07-13 09:00:00
96e81397-58f8-fa8e-7283-c78117a52aa6,e8649a16-4145-0000-9dc1-127139056a43,Data Analysis,intermediate,"{""coursework""}",,2026-07-13 09:00:00
4dc28261-9c5b-9c2c-4f63-bcd1afaeb523,e8649a16-4145-0000-9dc1-127139056a43,Data Visualisation,beginner,"{""project""}",Applied in project work.,2026-07-13 09:00:00
a5304809-4393-6e6e-6b5a-303d77defce6,e8649a16-4145-0000-9dc1-127139056a43,Deep Learning,advanced,"{""project""}",Applied in project work.,2026-07-13 09:00:00
818cd118-dd24-f2db-58a2-ee7ad7c2467a,e8649a16-4145-0000-9dc1-127139056a43,Git,beginner,"{""coursework""}",,2026-07-13 09:00:00
1345c47f-5ce6-cdf4-fed2-d0202e5fd3c4,e8649a16-4145-0000-9dc1-127139056a43,JavaScript,intermediate,"{""project"",""certification""}",Applied in project work.,2026-07-13 09:00:00
674ccb71-cf4f-aa6e-dc77-be61dc629367,e8649a16-4145-0000-9dc1-127139056a43,Machine Learning,intermediate,"{""project""}",Applied in project work.,2026-07-13 09:00:00
d5c688ba-9f6d-6c8c-eea8-e3904329dbe4,e8649a16-4145-0000-9dc1-127139056a43,Python,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-13 09:00:00
7935a9a4-c281-ac65-b286-14367c7fece3,e8649a16-4145-0000-9dc1-127139056a43,R,advanced,"{""coursework""}",,2026-07-13 09:00:00
