profile_id,user_id,programme,university,gpa,expected_graduation,year_of_study,internship_count,project_count,certification_count,target_role,career_interests,is_complete,created_at,updated_at
94cde5b9-a844-0624-cd92-ad2e9fe58d17,c30479b5-32a0-76a2-70a3-434241e2169f,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.0,June 2027,3,0,2,0,Data Analyst,"{""Data Analytics"",""Data Science"",""Business Intelligence""}",True,2026-08-22 07:17:00,2026-08-22 07:17:00
6c5e4a5c-23ea-0e42-30ac-a77f73d09edb,5a883b3f-0fb5-0a24-b799-554cd54b0496,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.57,June 2027,4,1,2,0,Web Developer,"{""UI/UX""}",False,2026-08-16 10:25:00,2026-08-16 10:25:00
153db9b8-ba00-64d2-aea2-d572dacc89ec,44012212-80fd-b622-439d-e06d6f58e6a8,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.95,December 2028,2,0,2,1,Data Scientist,"{""Artificial Intelligence""}",False,2026-07-30 20:42:00,2026-07-30 20:42:00
54f8caf0-9b40-641b-337f-1f4520c86710,aedbf442-b9a5-c54b-bdd8-a2e30dd84cbf,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.29,June 2027,3,0,2,0,Data Analyst,"{""Business Intelligence""}",False,2026-08-13 12:42:00,2026-08-13 12:42:00
045bb956-fc6f-0f41-fce2-a6e3be88cd6d,9a5cad72-db06-e7a1-f92e-f98bb41aee6a,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),3.18,December 2028,2,0,2,1,Cybersecurity Analyst,"{""Cybersecurity"",""Digital Forensics"",""Network Security""}",True,2026-08-27 03:17:00,2026-08-27 03:17:00
bc37aef7-50ee-1b51-1f95-30f827a8295e,842cf800-0c40-0700-7dc8-3a26f3cfccc0,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.56,June 2027,3,1,1,1,Web Developer,"{""Frontend Development"",""UI/UX""}",True,2026-08-26 02:55:00,2026-08-26 02:55:00
79b64c10-0712-72bf-cede-99c8bdecd7c6,46242a7f-bc11-63c5-9321-ee003b3a4123,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.96,December 2026,4,0,1,0,Software Developer,"{""Mobile Development"",""Software Engineering""}",True,2026-07-07 05:03:00,2026-07-07 05:03:00
0868f36e-9b94-1a6c-3220-2851b8feda49,608cd9ac-ec65-b643-5a5e-e555dc1c9cb3,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.25,December 2028,2,0,1,1,Cloud Engineer,"{""Cloud Computing""}",True,2026-08-08 02:31:00,2026-08-08 02:31:00
c78d63c7-d3ec-4082-3e01-71625603a3aa,386e2b32-aea8-6429-3780-7b95999c3937,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.38,December 2028,2,0,2,1,Software Developer,"{""Mobile Development""}",True,2026-08-26 20:13:00,2026-08-26 20:13:00
3db60f0a-1c46-b62e-cb1e-805563c184c1,77517596-8b4d-bf13-f140-8b9c95b62e69,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.41,June 2028,2,0,2,2,Software Developer,"{""Mobile Development""}",False,2026-08-07 01:50:00,2026-08-07 01:50:00
6f283f89-7f20-5184-3540-fc1b8a67046b,41776b80-4548-acca-4c77-cecae1313839,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.78,December 2028,2,0,3,1,Data Analyst,"{""Business Intelligence"",""Data Analytics""}",True,2026-07-21 23:56:00,2026-07-21 23:56:00
a379a3c4-c55f-2831-1361-f70a07d7b2cc,5ff1fe0c-c30a-34fe-0d2d-bfeb21edea58,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),3.08,June 2027,3,0,2,1,Cybersecurity Analyst,"{""Digital Forensics""}",True,2026-08-06 19:57:00,2026-08-06 19:57:00
42a61ca3-ebef-efb4-f00e-1ce906b59af5,c876b2d2-418e-a3cf-ac10-cd75735e9a2d,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.47,December 2028,2,0,1,1,Cybersecurity Analyst,"{""Network Security""}",False,2026-08-28 23:36:00,2026-08-28 23:36:00
ab7115ea-2f68-b9a5-5312-316d12233ee0,facf4a60-afd9-c378-a729-1e5fa9107701,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.61,December 2028,2,0,0,0,Data Scientist,"{""Artificial Intelligence"",""Machine Learning"",""Data Science""}",False,2026-08-08 08:03:00,2026-08-08 08:03:00
418929cb-3958-f8b0-5acb-47d931725e3a,7af572be-e636-d5da-832d-0e074e4e5370,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.65,December 2027,4,0,2,0,Software Developer,"{""Mobile Development"",""Backend Development""}",True,2026-07-26 04:14:00,2026-07-26 04:14:00
13a7cc75-9f06-c181-ea17-924565d74808,29eb2fa0-a05e-e498-3607-6a3f881e3910,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.8,June 2026,4,1,3,2,Data Scientist,"{""Artificial Intelligence"",""Data Science"",""Machine Learning""}",True,2026-08-06 19:03:00,2026-08-06 19:03:00
e2403dec-74f4-d354-c49a-b7756d02ece9,8e9c7810-51e1-a614-f4ea-375b98a28611,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.86,June 2028,2,0,2,0,Data Analyst,"{""Business Intelligence""}",True,2026-07-29 23:58:00,2026-07-29 23:58:00
c51d34db-b34d-6dec-a960-e0a2931495f5,dd764a16-503f-07e4-3014-e342ddc4ee2f,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.9,June 2029,1,0,1,0,Data Scientist,"{""Data Science""}",True,2026-08-25 09:18:00,2026-08-25 09:18:00
5d3e9957-36a2-fc7d-8dc2-bfa6626bbd73,ee1b59e3-e6fa-55c3-12bb-36ae3bd5852a,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.65,December 2028,2,0,2,1,Data Scientist,"{""Artificial Intelligence"",""Data Science"",""Machine Learning""}",True,2026-09-17 19:08:00,2026-09-17 19:08:00
5f3873e7-b9e6-9f1f-719a-2e91979be43b,012efbfc-885a-a21a-2071-d67742fd7a15,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.44,December 2028,2,0,1,0,Cloud Engineer,"{""Infrastructure"",""Cloud Computing""}",True,2026-07-01 15:03:00,2026-07-01 15:03:00
b878d47c-dce1-1418-3a88-2f861f7620b3,7693a53d-5cb8-3722-672c-46862eee8ccf,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.42,December 2027,3,0,1,0,Software Developer,"{""Backend Development"",""Software Engineering"",""Mobile Development""}",True,2026-08-23 00:28:00,2026-08-23 00:28:00
ebd674f4-eac1-1de1-67b8-bcdd4b26f92b,11846d82-cd52-9ccb-697b-0c7a53baa8f5,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.86,June 2027,4,1,3,2,Web Developer,"{""Frontend Development"",""Web Development"",""UI/UX""}",True,2026-08-13 17:30:00,2026-08-13 17:30:00
22c4769d-20a9-91ee-9581-90539176547a,8d168137-fa68-a6a8-005b-99ebb6b120f7,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.85,June 2029,1,0,1,0,Web Developer,"{""Frontend Development""}",False,2026-07-29 12:21:00,2026-07-29 12:21:00
71e3fbd7-ecf9-0e8b-e010-2cd662f873df,b563c932-474a-c0f7-3b27-708cb9e7305c,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),3.31,December 2028,2,0,2,1,Data Analyst,"{""Data Analytics"",""Business Intelligence""}",True,2026-08-30 12:54:00,2026-08-30 12:54:00
8bc36027-2f9f-169e-07e6-d5d4a71dafca,06667c92-88ee-77ca-504f-bc53bc78d1c3,Bachelor of Computer Science (Cloud Computing),Swinburne University of Technology (INTI International College Subang),3.29,June 2028,2,0,2,1,Cloud Engineer,"{""DevOps""}",False,2026-08-07 04:03:00,2026-08-07 04:03:00
ef6b86f7-d72d-6de0-b97d-2953fea4ab86,cc7ce56d-bc25-3706-1310-eeb74efa5c53,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.31,June 2027,3,0,3,3,Software Developer,"{""Software Engineering"",""Mobile Development""}",True,2026-07-30 21:22:00,2026-07-30 21:22:00
8a73005b-81e5-e04c-11d5-b4681731f99d,839e8f4b-e1c0-1224-134a-999f37348f08,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.7,June 2028,2,1,1,0,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-08-15 03:09:00,2026-08-15 03:09:00
733db5a4-c091-2610-866e-67279cfa4a58,d48c6dbc-78eb-9073-d7b8-938e8467222e,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.99,December 2028,2,0,2,1,Data Scientist,"{""Artificial Intelligence"",""Machine Learning""}",True,2026-09-09 22:59:00,2026-09-09 22:59:00
6915065b-9e36-44b7-1169-c64ca46a5890,65caf0f8-e1a5-940d-46d4-96c033fae232,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),4.0,June 2027,3,0,3,1,Data Analyst,"{""Business Intelligence"",""Data Science"",""Data Analytics""}",True,2026-08-05 11:10:00,2026-08-05 11:10:00
ccb63269-8567-b77b-c6a9-764fcf4cd4f2,b180cc7b-0239-1761-ad1f-04f942de2cc4,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),2.79,December 2028,2,0,1,0,Cybersecurity Analyst,"{""Digital Forensics""}",True,2026-07-07 14:14:00,2026-07-07 14:14:00
c827929d-8d04-7e8f-a5d2-9cd65b977eda,94cf1e50-e930-8744-7715-fc5da732da0b,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.33,June 2027,3,1,3,1,Software Developer,"{""Backend Development""}",True,2026-09-10 20:39:00,2026-09-10 20:39:00
f1b3d754-a6a4-40b0-f025-7c0729c49522,0f2ee009-ffe6-4403-d8c0-b87dbc026cee,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.66,June 2028,2,0,3,2,Data Analyst,"{""Data Science""}",True,2026-08-09 11:41:00,2026-08-09 11:41:00
df188239-7ab2-bbc6-49dd-3fbc17a8f3b6,47d71772-1755-06c3-00ae-349901185de5,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.47,December 2028,2,0,2,1,Data Scientist,"{""Artificial Intelligence"",""Machine Learning"",""Data Science""}",False,2026-07-15 16:23:00,2026-07-15 16:23:00
57c93d2b-bbd1-b4fc-a4ef-3f7b43d164f0,14a51535-7d53-c962-e306-8d166d7b118d,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.24,June 2027,4,0,3,0,Data Scientist,"{""Data Science"",""Machine Learning""}",True,2026-07-10 23:26:00,2026-07-10 23:26:00
846c7813-82fb-2127-b382-013417a87870,e08dbccb-0838-e5a0-7063-8e5927c8370a,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.6,December 2028,2,0,1,1,Software Developer,"{""Mobile Development""}",False,2026-09-09 17:23:00,2026-09-09 17:23:00
cbb8c8c4-9394-96c8-79b6-01cb95bd7834,bf488729-a23f-74f6-48d6-8c12049b77c6,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.03,June 2027,4,2,3,1,Software Developer,"{""Backend Development""}",True,2026-08-14 17:32:00,2026-08-14 17:32:00
e953393a-5066-1ba9-4c86-72b80bb9516b,dd382cae-0099-c6d8-476c-8a3eb3b6c2da,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.85,December 2027,3,0,2,1,Data Analyst,"{""Data Analytics""}",False,2026-09-10 03:57:00,2026-09-10 03:57:00
1b1ca564-078c-4e2f-d578-1bfae1ec6414,a35168b9-fb66-69b3-09b4-5f85a72bc1f3,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.64,December 2028,2,0,2,0,Data Analyst,"{""Data Science""}",False,2026-09-16 08:08:00,2026-09-16 08:08:00
1735e8cb-32d0-4553-8000-b6a149ac0afb,0bbca381-7988-e06a-7420-d997a49f28f3,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.22,June 2026,4,1,2,2,Web Developer,"{""Frontend Development"",""Web Development""}",True,2026-09-05 03:15:00,2026-09-05 03:15:00
fa77bec1-4fef-3571-6d54-fc8164f72e84,b7818192-26e4-5180-bcd2-db46e676a583,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.83,December 2027,4,1,4,2,Software Developer,"{""Software Engineering""}",True,2026-08-31 15:15:00,2026-08-31 15:15:00
72e888a5-93f0-d471-fc49-ca9c46bdaa3f,579cca57-efad-6114-3fea-21359301f1c4,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.91,June 2027,3,0,2,1,Cloud Engineer,"{""Cloud Computing""}",False,2026-09-13 02:27:00,2026-09-13 02:27:00
21651f23-0772-b8e4-0fa1-445957fb3291,f16def85-59bc-21b9-0bea-4eabb4f0615a,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.03,December 2027,4,2,2,2,Software Developer,"{""Software Engineering""}",False,2026-08-07 09:50:00,2026-08-07 09:50:00
f9f6ca04-ad1c-4d6e-b79a-ae8df6b3800a,551a517d-dfa3-f5ef-e6ce-b1616278c6b1,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.1,June 2028,2,0,2,1,Software Developer,"{""Mobile Development""}",True,2026-09-18 13:23:00,2026-09-18 13:23:00
567d41fa-8926-7e25-749f-ce7e912620ca,35fbb5ed-2601-da9f-95e5-8be8f1b628e7,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.37,June 2027,3,0,2,1,Data Scientist,"{""Artificial Intelligence"",""Data Science""}",True,2026-09-09 10:54:00,2026-09-09 10:54:00
80def6cd-030a-74af-d762-720973a23188,9a909160-0503-0092-0ce5-9bcf5eb1f9f3,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.37,June 2027,3,0,3,2,Cloud Engineer,"{""Infrastructure""}",True,2026-07-14 20:43:00,2026-07-14 20:43:00
05a4ad8f-9130-2138-52c3-0294a8f651f5,0039594e-b2dc-db2a-13f5-c4e4c656c890,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.8,June 2028,2,0,2,2,Software Developer,"{""Mobile Development"",""Backend Development"",""Software Engineering""}",True,2026-08-18 17:59:00,2026-08-18 17:59:00
d9c2f556-f140-d3c0-ca42-3dced84a8e4a,6ec77905-3765-4239-4d3d-4e53a4997a27,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),4.0,December 2027,3,1,3,2,Web Developer,"{""Frontend Development""}",True,2026-08-01 12:51:00,2026-08-01 12:51:00
3753ab6f-6f92-7f5a-a089-c13fbbab0dbf,62f596ba-7c39-11c3-af91-7713b028d647,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.7,June 2027,3,1,2,1,Software Developer,"{""Backend Development""}",False,2026-07-17 11:08:00,2026-07-17 11:08:00
f40bd283-4b36-b784-5cbb-9e6500ed366e,b13c1d97-d405-f500-c9d1-db08160c51e9,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.73,June 2028,2,0,2,1,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-08-09 19:09:00,2026-08-09 19:09:00
69da965e-10df-3cb3-52c9-c4bdd7c8ec04,19403bb5-1511-786e-06ec-d4f37d4da220,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.76,December 2027,3,0,2,2,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-08-27 03:55:00,2026-08-27 03:55:00
f9fe499a-919f-112d-d5ff-85ad767e17c8,ab7cd66a-62f9-e6ca-776b-da7d29e919b3,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.09,June 2027,3,1,1,1,Data Analyst,"{""Business Intelligence"",""Data Analytics""}",False,2026-08-17 16:49:00,2026-08-17 16:49:00
e0ac7c81-6d90-fafe-e531-6787bfd77467,0f2ab735-61f2-0630-cdf4-d189e98ba60d,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.45,June 2027,3,1,1,1,Data Scientist,"{""Machine Learning""}",True,2026-08-15 04:40:00,2026-08-15 04:40:00
7df2c584-33b4-ebd4-6e3e-590ceceaabc1,0cad5026-fd18-4c77-fe9d-52bd6e09fe4f,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.18,December 2027,3,1,4,2,Data Analyst,"{""Data Analytics""}",True,2026-08-14 02:36:00,2026-08-14 02:36:00
37cd8b51-935e-d4d8-b117-bf5c46cb5376,5167d766-f3cf-1f27-3944-0bce75f841c6,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.58,December 2028,2,0,1,0,Software Developer,"{""Mobile Development""}",False,2026-07-18 18:20:00,2026-07-18 18:20:00
038fde4d-5010-6ae2-f0ed-96b4dcb371b2,0a02f9e5-13e9-ed3b-4c2b-f1f90596a3f0,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.6,December 2028,2,0,2,0,Data Analyst,"{""Data Science"",""Business Intelligence"",""Data Analytics""}",True,2026-08-31 12:18:00,2026-08-31 12:18:00
9e4ebb65-c7dc-8495-7914-a809f70f2184,28ff8e02-e8f6-e6c7-619c-4af0156e1f0a,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.2,June 2027,3,0,3,2,Data Analyst,"{""Business Intelligence""}",True,2026-07-03 11:13:00,2026-07-03 11:13:00
4d9c56a6-0aa8-4f79-e92d-e76079f0c92b,a1779e51-453c-922c-76c9-16bce1636ed1,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.92,December 2029,1,0,1,0,Software Developer,"{""Software Engineering"",""Mobile Development""}",True,2026-07-09 15:03:00,2026-07-09 15:03:00
e35aaa27-7925-0144-e13f-7e3a9b5e8b49,921cde3a-4aca-07bc-88ad-886081805417,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.16,December 2028,2,0,0,0,Data Analyst,"{""Business Intelligence"",""Data Analytics"",""Data Science""}",True,2026-07-31 20:08:00,2026-07-31 20:08:00
e96b8a06-c8ff-9cca-8808-bad58a96a401,90824647-e9f5-4d84-215b-317745c60c92,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.83,December 2027,3,0,2,0,Software Developer,"{""Mobile Development""}",True,2026-07-11 00:25:00,2026-07-11 00:25:00
d04834ce-4e67-93c0-3d21-626d5791e69b,d52c2cfd-4598-2a35-b383-2c497874fe28,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.57,June 2028,2,0,1,1,Cloud Engineer,"{""DevOps""}",False,2026-07-11 22:20:00,2026-07-11 22:20:00
6d3eee65-5f49-5cff-e695-0576cf2aec70,10571a41-b0e0-72b1-b3d8-6ea7da57013c,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.0,December 2027,3,0,0,0,Web Developer,"{""Frontend Development""}",True,2026-07-02 18:56:00,2026-07-02 18:56:00
9d66d87d-e19b-5f3c-3c1e-c677ccd0528f,00e70f6e-0618-cfae-df0f-ed0e3c55b13b,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.98,December 2028,2,0,3,2,Data Analyst,"{""Business Intelligence""}",True,2026-08-27 21:44:00,2026-08-27 21:44:00
142eb852-ec5e-956c-8dbe-057c6763715c,53c0322c-fa3d-1a93-28d0-c0d9e724b5f4,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.23,December 2027,3,1,1,1,Data Scientist,"{""Machine Learning"",""Data Science"",""Artificial Intelligence""}",True,2026-09-10 19:07:00,2026-09-10 19:07:00
f305e399-9902-4283-7404-5a965734df0f,8b278c71-d049-1b1f-144e-f49dc4d4670d,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.36,June 2027,3,1,2,0,Data Scientist,"{""Machine Learning""}",True,2026-08-12 13:34:00,2026-08-12 13:34:00
8219fb29-96c1-81f3-3c29-170a2d75d914,e4fe7fa9-3368-82ef-ebb6-2e6ab77e3fc2,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.49,December 2027,4,0,3,1,Cloud Engineer,"{""DevOps"",""Infrastructure"",""Cloud Computing""}",True,2026-07-08 12:07:00,2026-07-08 12:07:00
2bf6399a-a9d4-ce88-92d7-cf475f67c643,36252f4b-e785-d81b-1370-e9dd2bf6260a,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.62,June 2027,4,0,2,1,Data Analyst,"{""Business Intelligence"",""Data Analytics""}",False,2026-09-02 14:14:00,2026-09-02 14:14:00
575d2a92-febb-35b3-9c5e-f74d75bac792,81ba37d1-10c6-1f0f-25d1-a1a9b62b70c5,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.15,December 2027,3,1,3,2,Software Developer,"{""Mobile Development"",""Software Engineering"",""Backend Development""}",True,2026-08-10 23:54:00,2026-08-10 23:54:00
b87ccf05-89be-e823-6c14-e85230963910,2fb94615-1f17-5923-7f14-f7701681ff87,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.36,December 2027,3,0,2,1,Web Developer,"{""Web Development""}",True,2026-07-10 15:43:00,2026-07-10 15:43:00
6786fa71-9758-4f77-de1e-c0d476d89b28,4d982796-016c-fb2d-d00a-744a394ad98e,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.7,December 2029,1,0,1,1,Data Analyst,"{""Data Analytics"",""Data Science""}",False,2026-07-26 06:04:00,2026-07-26 06:04:00
0d28c3cd-d0c3-2699-89dc-9e0aa04eec8e,5fa028aa-fd58-53ec-bb5c-b0ad2c359f25,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.99,December 2026,4,0,0,0,Data Analyst,"{""Business Intelligence""}",False,2026-08-20 00:01:00,2026-08-20 00:01:00
0ca1216e-60fd-41a3-476c-29595437a194,4e8c7eb5-e4b6-6253-3472-8fff1275f275,Bachelor of Computer Science (Cloud Computing),Swinburne University of Technology (INTI International College Subang),3.31,December 2028,2,0,4,1,Cloud Engineer,"{""Infrastructure"",""Cloud Computing"",""DevOps""}",True,2026-07-25 18:18:00,2026-07-25 18:18:00
34928e31-8f81-ec86-f59b-cad951d5c15c,73270fc5-ce1a-94bb-64a1-5a445a40e0e9,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.13,June 2026,4,1,2,1,Data Scientist,"{""Data Science""}",True,2026-08-03 23:06:00,2026-08-03 23:06:00
b522b50c-ca3f-abb0-7ba3-f6458ffcf975,4e63e77e-5ab6-feda-0806-8985f1e807d7,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.37,December 2027,3,1,2,2,Web Developer,"{""UI/UX"",""Frontend Development"",""Web Development""}",False,2026-08-19 13:58:00,2026-08-19 13:58:00
13499d59-096a-29c6-d8f8-960b364ac4f2,4c137363-febb-8b18-930a-643b2b9be8b8,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.09,December 2027,3,0,3,0,Web Developer,"{""Web Development"",""UI/UX"",""Frontend Development""}",True,2026-08-24 17:32:00,2026-08-24 17:32:00
a0155c81-8586-3772-f415-1dc4fbd10879,b2e48c18-21a4-476f-2445-d7b592afd38d,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),3.13,December 2029,1,0,1,1,Cybersecurity Analyst,"{""Network Security"",""Digital Forensics"",""Cybersecurity""}",False,2026-08-13 01:53:00,2026-08-13 01:53:00
4d776e97-db2c-26b8-3dd3-9229e4e27d9f,4583f4b3-34b0-5418-1a1b-c203b6c1859b,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.55,December 2028,2,0,0,1,Web Developer,"{""UI/UX"",""Web Development"",""Frontend Development""}",True,2026-09-02 19:19:00,2026-09-02 19:19:00
82437c7f-6732-bca5-46c2-2a1f152bc89a,d542ac5c-331d-9369-cd8b-4662e6c14048,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),4.0,June 2029,1,0,4,2,Software Developer,"{""Mobile Development"",""Software Engineering""}",True,2026-08-14 07:56:00,2026-08-14 07:56:00
12756718-5e2c-68de-ab28-73aced529fe1,0a7fb955-8b92-e666-296c-2270d4902a3e,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.09,December 2028,2,0,3,0,Data Analyst,"{""Data Analytics"",""Data Science"",""Business Intelligence""}",True,2026-07-10 22:18:00,2026-07-10 22:18:00
a05fe0c8-986d-54f3-cebd-2d822a20c9a8,4a1f39ea-26dc-745a-f1df-1d1324e24214,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.68,June 2029,1,0,2,2,Web Developer,"{""Frontend Development"",""Web Development"",""UI/UX""}",True,2026-09-08 03:27:00,2026-09-08 03:27:00
ce9708ec-3d05-a1d3-e2ee-532fc2ebfe30,f4a1db1f-6a45-f015-1c81-11d1684f63dc,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.35,December 2027,3,0,2,0,Data Scientist,"{""Machine Learning"",""Data Science""}",False,2026-08-25 11:10:00,2026-08-25 11:10:00
cf2f00ea-7504-7307-643a-1dcd1f9ac7f6,dee6046a-b81c-a09d-9657-0a85b0d27d49,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.44,December 2027,3,0,3,0,Cloud Engineer,"{""DevOps"",""Cloud Computing""}",True,2026-07-02 08:35:00,2026-07-02 08:35:00
7374ecab-02f1-fe59-b5ec-524ec8419c74,1497f20e-e260-8ceb-ccba-8ab12f69d203,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.36,December 2028,2,0,4,2,Data Analyst,"{""Data Science"",""Business Intelligence"",""Data Analytics""}",True,2026-08-26 22:07:00,2026-08-26 22:07:00
94c5e427-78d3-9632-bb46-6cdaf6b855aa,90347d93-6f3b-fbc5-e00c-c7ebec24d66d,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.15,June 2027,3,0,2,0,Web Developer,"{""UI/UX""}",False,2026-08-21 09:56:00,2026-08-21 09:56:00
7511ca19-19c6-a3df-6903-f5efafc92c04,f6f55af2-a0ca-b106-62e6-d6465d33bbb5,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),2.31,June 2028,2,0,2,0,Cybersecurity Analyst,"{""Digital Forensics""}",False,2026-08-10 13:18:00,2026-08-10 13:18:00
ff827bcd-2c96-fc86-8714-2220da048ead,5e2ed01f-5041-e981-731d-54e2e2788fe0,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.75,December 2029,1,0,2,1,Web Developer,"{""Frontend Development"",""Web Development""}",True,2026-09-03 15:29:00,2026-09-03 15:29:00
42f36d12-96e1-3389-a1b9-e4283252920d,b988beff-a89d-1bd1-a861-beee5d728f5a,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.15,June 2028,2,0,0,0,Web Developer,"{""UI/UX""}",True,2026-08-13 14:11:00,2026-08-13 14:11:00
